PP,Demand,Wind
4.5040830749836385,5.8823005,1.998025240367801
4.329520119072539,5.933325,2.3250632116969867
3.7238481788692237,5.968314,3.2538402722249575
3.248695807964458,5.988343,3.9717131270179937
0.7224778063375845,6.0196195,7.679356400528265
1.6040352378383969,6.046462,6.440261628481198
4.386695557062841,6.1370705,2.537548323264584
3.721017207393352,6.289632,3.723764548872696
3.8314621719311823,6.3363945,3.6314429970054407
3.9481005023547087,6.2689915,3.364635150358675
3.678811073697768,6.0456,3.431174158102219
3.425570191104888,5.7977115,3.4389335981724285
2.8712347815663426,5.566559,3.9074573584024552
2.755938674414882,5.4151255,3.8550683654134392
2.725832130845431,5.307396,3.742537045366812
3.135486142441864,5.2348485,3.043481313353146
3.7353398629859442,5.2379355,2.1783384495573808
3.9795740297694113,5.401165,2.0609046065017007
4.50866629979953,5.7728615,1.8327252819113204
4.662688078344874,6.2266695,2.2673304655273983
5.663962135388548,6.557378,1.2952001733795089
5.803325799203674,6.780551,1.4166999933711737
5.467645209777253,6.9012175,2.078274129866518
5.561532064710219,6.8732295,1.9015900799816365
3.3873889960160164,6.801728,4.949825321070115
3.3080435172972025,6.8845805,5.184966489269513
3.7683253334065467,6.888589,4.523499303208737
5.6250289611707265,6.8687635,1.80306311315878
5.809286555647334,6.869976,1.5376995267069329
5.396513089800054,6.774309,1.997414163174747
5.884264014471941,6.6734725,1.144128963706215
5.908761799170016,6.657315,1.0851903060688817
5.908320651446082,6.5378485,0.9126372286450075
5.818244737476084,6.4003985,0.8439582104441958
5.833936612129997,6.131867,0.4319147505052533
5.658743783615222,5.8602315,0.2921001694766107
5.552885235528811,5.609348,0.08185503029118707
5.267561040582456,5.4346005,0.24215994550317918
4.9426797391971995,5.320477,0.5476991144679253
4.217744348308266,5.252271,1.4997708812343022
3.288787171854475,5.251257,2.8450258853754007
0.42210713050793414,5.4050465,7.223851947581496
2.139398902679499,5.736436,5.214685854084073
4.024820565958937,6.1286085,3.049897146848839
5.120552834566197,5.8038985,0.9906578330302703
5.646056385319737,6.036629,0.5662197622469186
5.58579932188748,6.1944215,0.8823299226591443
5.692810106485824,6.169092,0.6904739614054025
5.861927274111123,6.0784415,0.31388435586192814
5.689661784549789,6.0513825,0.5243926732576625
5.474806983023805,6.033913,0.8105455017532555
5.468738611835211,6.014418,0.7910806896226991
5.101013983637617,6.0026215,1.307075750234923
5.220887685659477,5.929754,1.0276555517720307
5.3945492584760295,5.9517015,0.8077130802532722
5.823493804369058,6.002083,0.25890379451482737
5.69034985380841,6.0034695,0.4539348766092941
5.513303236251921,5.921904,0.5923554765500811
5.443041157845258,5.7485905,0.4429600781017675
5.459426732939595,5.5470145,0.12697747587956731
5.178165725807524,5.2900555,0.1622085089191605
4.804502262323964,5.138923,0.4848154312000701
4.685074926645289,5.023763,0.49100186030689474
4.69636891519597,4.93937,0.3522828056855189
4.4989504758105845,4.915837,0.6043674843791205
4.249744049304064,4.949842,1.0149439058749254
2.9460979592576364,5.004974,2.9847876113275484
2.737300583208993,5.091467,3.412875091397522
2.956046669277066,6.4041805,4.9988182561364685
4.092504451121959,6.5923595,3.624082379017396
4.915275004597018,6.661112,2.5309695835538815
4.997032180221783,6.6755425,2.433364956897122
3.1151668733851734,6.600401,5.052603186041984
3.099712894567335,6.6576975,5.15807079242918
4.356506485874257,6.6736615,3.3592190315183177
4.668720541542428,6.6801095,2.9159447805521115
4.649437858068269,6.6527695,2.904263951756076
3.3971892993389856,6.504781,4.505128538688181
5.646442503221307,6.4044865,1.0989492743526776
5.065903549286959,6.41627,1.957649209270576
4.796334056625259,6.33138,2.2253822105685592
4.468733370542404,6.154478,2.443852658666298
3.813591158167937,5.858517,2.9645637707225747
3.2344657758205053,5.5713925,3.3878824158267067
3.7476287327225166,5.324682,2.286280942428016
4.02677765561586,5.15055,1.6291518797034117
4.0979608931716145,5.0385685,1.3636148446431378
4.542446701924051,4.9903695,0.6493612984568784
4.521082184434692,4.9896765,0.6793291489153588
4.382986513835345,5.1612905,1.1283205255203748
4.830592854360178,5.4947375,0.9628217880893857
